year,stcd,dv,dpres,redist ,dexp ,rexp
2016,4319,,24.47916667,0,,510281.54
2016,4320,,64.00839454,0,1337910.86,
2016,4321,38.99985574,44.73684211,0,70715.74,1772750.36
2016,4322,40.47842693,45.89823468,0,36495.44,1424608.68
2016,4323,49.30055983,51.76715177,0,2227078.06,4232951.96
2016,4324,41.17591193,46.74369748,0,21796.25,528905.18
2016,4325,39.27820144,42.18258132,0,52100.87,1216409.13
2016,4326,30.86073858,36.09653725,0,0,1091006.23
2016,4327,38.307312,37.78467909,0,20852.64,1113535.86
2016,4328,67.8911837,60.22727273,0,929900.1,0
2016,4329,75.13963628,73.67875648,0,1908763.16,0
2016,4330,80.41788511,81.21149897,0,375432.46,0
2016,4331,38.47624411,43.26617179,0,27234.94,1257077.88
2016,4332,,50.99894848,0,,2572845.8
2016,4333,73.71032453,75.46583851,0,1243464.9,34933.34
2016,4334,62.67212103,61.09391125,0,1067282.32,0
2016,4335,66.63885859,67.7589852,0,421687.18,132593.04
2016,4336,,25.92592593,0,,724373.84
2016,4401,28.62989595,23.61623616,0,123025.05,896634.73
2016,4402,35.47945309,31.7617866,0,585324.92,958040.77
2016,4403,26.53861657,24.98659517,0,63405.51,1308015.97
2016,4404,43.45159189,34.37665782,0,2103032.24,5576207.69
2016,4501,,65.17241379,0,779036.54,
2016,4601,37.94764392,43.45991561,1,46846.56,1050400.71
2016,4602,38.53959957,48.19532909,1,33849.46,806017.6
2016,4603,66.85481956,66.59685864,1,765804.88,71165.64
2016,4604,57.86501748,61.27348643,1,516093.05,145601.99
2016,4605,41.65690809,44.20062696,0,1356530.19,656562.23
2016,4606,33.22167628,36.89217759,0,153103.47,2007353.48
2016,4607,42.34590816,46.56084656,1,244609.76,1166347.78
2016,4608,71.48533503,77.86016949,0,1482102.98,80697.11
2016,4609,29.22268593,28.40790843,0,103692.23,902724
2016,4610,47.1042878,55.29661017,0,2847964.19,5342922.33
2016,4611,,70.86864407,0,1137247.31,
2016,4701,55.41502813,58.86833515,0,1625142.38,28942.99
2016,4702,64.01625037,62.05016358,0,1116830.47,0
2016,4703,38.24730191,45.995671,0,112575.05,1869961.98
2016,4704,,37.74193548,0,,1258846.84
2016,4705,40.35897309,42.82584885,0,354854.46,3421787
2016,4706,61.5305307,56.73603505,0,1076595.02,11522
2016,4707,,87.06256628,0,2982432.48,
2016,4708,39.80490237,51.62337662,0,22619.15,1725301.06
2016,4709,72.88743152,75.15991471,0,1105446.61,33078.61
2016,4710,58.66521661,56.25,0,1032556.97,0
2016,4801,31.02661148,27.96610169,0,27875.67,1068057.71
2016,4802,41.81865512,30.88235294,0,435446,1327374.34
2016,4803,26.10042584,24.32150313,0,45137.3,568743.98
2016,4901,31.74456723,44.57323498,0,16889.86,13433668.84
2016,4902,68.80031993,69.4092827,0,827312.32,42234.4
2016,4903,,47.60892667,0,1322498.53,
2016,4904,,77.24425887,0,992372.26,
2016,4905,30.51230999,39.3875396,0,74591.53,296448.98
2016,4906,39.46159617,41.05820106,0,184143.72,1049181.91
2016,4907,38.29271863,39.22187171,0,116276.01,2038977.53
2016,4908,37.3189502,40.71729958,0,1834918.99,2703822.81
2016,5001,32.57872061,24.29805616,0,186092.78,2148255.72
2018,101,36.8,34.93852459,0,166845.21,834780.43
2018,102,38.5,33.70786517,0,524941.35,2277448.83
2018,103,36.2,33.0942623,0,464472.2,1348278.3
2018,104,20.1,17.79141104,0,77551.69,1300365.01
2018,105,38.9,32.60416667,0,587237.93,2006001.97
2018,106,30.8,26.93498452,0,287432.23,1496359.76
2018,107,,70.93495935,0,1178352.28,
2018,201,46.7,41.63822526,0,1943398.59,1387687.05
2018,301,53.8,49.41675504,0,2760247.97,1427124.4
2018,302,54.7,52.5980912,0,4519793.32,1457230.95
2018,303,63.9,65.75342466,0,733300.37,71640.5
2018,304,30.5,28.88655462,0,519385.67,575157.87
2018,305,40.6,38.78852285,0,199163.32,552967.73
2018,306,44.8,44.7257384,0,391755.8,1773912.37
2018,307,99.7,76.05932203,0,953135.67,
2018,308,44.5,38.9064143,0,4479343.36,2032633.16
2018,309,61.1,58.75402793,0,2465870.87,1565927.76
2018,401,29.4,31.72268908,0,137153.22,966616.64
2018,402,46.8,44.31455898,0,2359234.62,3536453.22
2018,403,33.5,33.00865801,0,265214.3,1218424.03
2018,404,31.9,32.77486911,0,155049.94,1297141.11
2018,501,45.1,39.37432578,0,1098342.46,1095659.91
2018,502,77,74.75622969,0,731368.14,3729.25
2018,503,58.1,56.74518201,0,839434.81,27158.94
2018,504,45.9,42.1221865,0,3711060.21,1800346.86
2018,505,,74.01069519,0,2088802.64,
2018,506,,73.93162393,0,1118818.56,
2018,507,55,56.11587983,0,1769089.63,549841.35
2018,508,,41.99363733,0,,1409426.35
2018,509,56.5,59.83086681,0,1285784.91,97462.93
2018,510,52.3,51.59574468,0,8421288.43,4932044.09
2018,511,74.1,75.90233546,0,489011.76,
2018,512,86.8,90.83245522,0,5438034.69,22442.61
2018,513,,92.78131635,0,1781695.78,
2018,514,79.2,80.86225026,0,719736.15,5000
2018,515,73,74.282678,0,2462007.82,56807.88
2018,516,57.5,61.44067797,0,2363583.43,1235874.45
2018,517,75.3,78.28389831,0,1922134.46,3590
2018,518,74.5,78.41880342,0,1361894.46,5000
2018,519,73.8,77.22457627,0,1872385.37,22256.57
2018,520,,75.21367521,0,727578.17,5000
2018,521,50.4,58.16649104,0,2921204.91,3269585.06
2018,522,47.3,44.98416051,0,9211821.7,11631529.81
2018,523,36.3,38.32271762,0,106342.6,8249321.58
2018,524,58.6,60.83690987,0,2077611.91,1513003.06
2018,525,54.4,53.56762513,0,8505044.12,2631813.07
2018,526,61.9,61.66134185,0,1788074.84,350222.64
2018,527,,69.91525424,0,937483.08,
2018,528,78.4,76.37711864,0,3660828.23,36332.56
2018,529,80.6,82.22222222,0,1483992.48,8476
2018,530,73.4,72.89029536,0,549092.26,5000
2018,531,58.7,61.18769883,0,2470466.69,1399111.11
2018,532,68.8,70.62566278,0,249008.44,5445.19
2018,533,70,71.89819724,0,974393.02,161454.23
2018,534,,88.65323436,0,1487790.7,
2018,535,69.4,71.56448203,0,628449.31,5111.19
2018,536,59,54.60251046,0,2512376.46,842912.03
2018,537,89.1,89.92654774,0,829565.75,10147.97
2018,538,68.9,70.97457627,0,1415533.77,5000
2018,539,51.6,54.55508475,0,12183755.2,2902331.5
2018,540,,86.52631579,0,567684.5,
2018,541,65.1,64.82465462,0,1100669.31,43652.16
2018,542,43.5,43.67088608,0,149914.01,1620855.36
2018,543,77.7,82.43953733,0,1389065.63,1045289.5
2018,544,,87.0933893,0,975363.82,
2018,545,52.1,52.86624204,0,6891471.01,5280460.18
2018,546,69.1,70.38216561,0,565364.85,0
2018,547,64.9,66.88034188,0,631672.04,48137.47
2018,548,53.6,50.90329437,0,8473725.72,2979978.21
2018,549,56.4,53.99361022,0,5497153.67,1642058.86
2018,550,48.3,42.03821656,0,4080317.32,1822979
2018,551,71.2,75.89852008,0,887074.58,70579.68
2018,552,63.8,62.00640342,0,2065312.97,372812.13
2018,553,69.1,68.54410202,0,466191.94,94570.86
2018,601,76.2,74.8373102,0,1210039.74,35566.45
2018,602,64.2,61.69045005,0,1064033.62,67708
2018,603,45.8,43.47826087,0,1905825.69,1669621.45
2018,604,39.4,37.40458015,0,952913.55,665221.16
2018,605,40.8,36.72566372,0,327139.32,780249.79
2018,606,55.8,54.86338798,0,5667236.29,3823933.07
2018,607,63,56.60792952,0,1462835.47,54976.96
2018,701,64.6,62.06896552,0,1696552.75,5000
2018,702,63.7,51.53439153,0,1028800.15,
2018,703,64.6,58.04776739,0,1303898.64,5000
2018,704,61.2,61.95426195,0,1701101.35,754776.65
2018,705,55.9,52.14211076,0,1306491.21,75953.33
2018,801,64.5,56.03357817,0,1196085.62,5000
2018,901,32.9,29.46708464,0,65473.96,1264156.93
2018,902,32.6,31.61157025,0,257237.58,998275.67
2018,903,42.4,41.70124481,0,62700.32,798563.78
2018,904,33.2,35.44698545,0,114302.73,508163.72
2018,905,66.8,63.06584362,0,651223.28,40413
2018,906,43.7,41.21900826,0,3222462.35,2146378.61
2018,907,57.7,53.82198953,0,3156143.66,1103414.05
2018,908,39.5,39.22996878,0,337972.61,1086761.96
2018,909,58,56.67011375,0,1534325.41,71507.85
2018,910,,63.9089969,0,843279.49,
2018,911,34.8,33.40184995,0,87364.23,524574.92
2018,912,39.7,40.33264033,0,769589.7,2097991.8
2018,913,57.6,51.66666667,0,1780937.57,42519.44
2018,914,,59.45945946,0,663486.27,934198.85
2018,915,47,44.8024948,0,2101885.58,934198.85
2018,916,45.4,44.46742503,0,2616315.52,4379661.84
2018,917,37.7,36.00823045,0,4189.53,694037.76
2018,918,45.7,45.27720739,0,4599912.62,6047403.46
2018,919,37.7,38.6199794,0,557122.71,927377
2018,920,,81.58697864,0,829501.68,
2018,921,,59.97952917,0,828325.62,
2018,922,62,58.07770961,0,1274589.63,202834.66
2018,923,61.9,63.35721597,0,1986789.07,499608.62
2018,924,,84.43540183,0,338156.97,
2018,925,39.5,49.12820513,0,2201654.43,2639188.44
2018,926,50.9,58.27338129,0,4615604.83,5132355.79
2018,927,51.8,60.1025641,0,4414481.03,2056401.32
2018,1001,42.3,42.03494347,0,205896.38,1456812.73
2018,1002,59.6,55.95116989,0,1224477.74,17109.52
2018,1003,34.5,33.77960865,0,55647.13,1186339.75
2018,1004,78.8,77.23076923,0,508416.01,82033.52
2018,1005,,87.71929825,0,2068963.45,
2018,1006,50.5,49.21135647,0,2485321.68,
2018,1007,49.9,46.71532847,0,2801216.29,1514245.52
2018,1008,,35.209826,0,,674270.38
2018,1009,20.5,19.87641607,0,94468.6,758333.4
2018,1010,37.1,36.869207,0,23591.44,623056.89
2018,1011,38.2,36.92468619,0,45332.01,664052.54
2018,1012,40.5,41.70081967,0,282355.12,1149262.52
2018,1013,76.2,72.74590164,0,1082428.34,18513
2018,1014,23.5,22.76004119,0,8086,1019273.24
2018,1101,76,67.41452991,0,482824.33,155400.37
2018,1102,77.4,67.47252747,0,1452102.58,5000
2018,1201,32.9,28.50729517,0,22192.8,911557.49
2018,1202,39.3,35.34994069,0,125832.31,993766.72
2018,1301,78.8,77.89256198,0,320467.16,5000
2018,1302,81.1,80.32955716,0,914593.13,5000
2018,1303,73.8,58.04416404,0,2402064.62,5000
2018,1304,86.6,86.14900315,0,858055.59,8109.36
2018,1305,76.7,74.68220339,0,1249844.91,5000
2018,1306,53.6,53.74732334,0,6362182.45,7154396.95
2018,1307,87.6,90.47619048,0,553020.73,5000
2018,1308,66,61.48148148,0,1963191.13,51858.55
2018,1309,73.5,73.78947368,0,1479814.88,74669.83
2018,1310,65.6,65.53911205,0,3423485.51,291510.64
2018,1311,63.8,62.4602333,0,1767981.86,291449.89
2018,1312,46.8,42.22689076,0,3927041.56,2875064.06
2018,1313,49.6,47.0713525,0,4257775.45,4016146.61
2018,1314,52.5,47.9144385,0,4889412.25,2400772.35
2018,1315,29.1,25.73529412,0,53529.79,1810325.6
2018,1316,40.9,40.8315565,0,397692.79,2313859.93
2018,1317,62.1,49.62805526,0,3153696.81,30126
2018,1318,32.8,35.46325879,0,73405.89,1233388.4
2018,1401,65.1,56.58995816,0,1054010.12,5000
2018,1402,45.2,37.84067086,0,4065914.63,2849918.24
2018,1403,35.3,31.61764706,0,852221.6,1129677.09
2018,1404,35.9,31.95767196,0,110728.44,455543.31
2018,1405,43.2,43.75,0,170324.17,1918446.57
2018,1406,34,28.81177708,0,59701.39,2593307.01
2018,1407,64.9,61.97478992,0,968883.92,346
2018,1408,35.6,32.35602094,0,229896.74,1048586.17
2018,1409,43.5,35.88667366,0,2517908.53,1498220.43
2018,1501,52.6,48.13631523,0,4572791.56,2774877.78
2018,1502,56.3,47.82146652,0,2371102.8,853952.41
2018,1503,51.1,48.12834225,0,5222952.64,2913630.99
2018,1504,48.3,35.48728814,0,3238276.85,976612.43
2018,1601,31.9,25.96153846,0,214415.67,753188.46
2018,1602,49.6,40.12875536,0,3953420.88,1223163.07
2018,1603,55,50.64377682,0,4852128.71,4966109.86
2018,1604,40.6,35.40772532,0,1483689.67,1579545.63
2018,1701,31.4,24.81827622,0,50083.19,637459.1
2018,1702,31.8,29.02208202,0,174079.9,1742366.5
2018,1703,62.9,57.91139241,0,1166943.15,713682.86
2018,1704,35.7,31.00529101,0,38261.29,395746.29
2018,1705,21.1,18.02265705,0,2215,981380.8
2018,1706,48.4,41.87035069,0,8351249.65,5652125.05
2018,1801,27.1,27.98742138,0,260843.3,12199006.28
2018,1802,,77.0661157,0,1460581.62,
2018,1803,30.7,30.25906736,0,262263.62,882833.82
2018,1804,34.4,37.65432099,0,24181.6,909011.87
2018,1805,31.1,34.93852459,0,21056.47,1037554.78
2018,1806,29.1,32.35908142,0,30959.13,1818217.45
2018,1901,64.4,57.92291221,0,1088304.62,95470.67
2018,1902,50.6,44.43243243,0,5683486.05,4253973.13
2018,2001,38.8,35.11530398,0,1807064.53,1935284.24
2018,2002,68.3,62.83924843,0,971085.17,37409.68
2018,2003,71,66.21052632,0,718481.86,5000
2018,2004,79.7,80.18575851,0,555136.23,5000
2018,2005,72.2,66.11226611,0,4186051.88,5000
2018,2006,60.8,58.42931937,0,18395507.62,899379.55
2018,2007,78.2,78.64583333,0,1141457.66,17539.8
2018,2008,69.3,67.64397906,0,872437.85,5000
2018,2101,,61.04589114,0,3279848.2,
2018,2102,67.2,60.43010753,0,1300429.75,36419.65
2018,2103,65,62.17948718,0,2574631.67,975353.48
2018,2104,,62.84501062,0,3074452.85,
2018,2105,75.9,72.94736842,0,1425350.68,5000
2018,2106,67.5,59.49098621,0,2691149.97,263794.8
2018,2107,,87.60416667,0,1404970.37,
2018,2108,,63.71308017,0,511996.73,
2018,2109,59.4,55.67338282,0,569672.01,569672.01
2018,2201,43.7,38.73015873,0,1351431.55,1446153.35
2018,2202,43.7,40.63829787,0,1287490.28,2179809.54
2018,2203,44.2,44.98933902,0,158883.44,769773.3
2018,2204,37.4,36.83651805,0,5000,1091060.35
2018,2205,62.4,52.20588235,0,1043802.31,5000
2018,2206,47.6,45.54140127,0,1453154.04,3580575.68
2018,2207,46.2,40.99576271,0,2708006.54,2268491.89
2018,2208,52,46.45502646,0,7448338.28,3395329.77
2018,2209,61.8,54.09663866,0,1473055.48,247170
2018,2210,36.7,33.12368973,0,49295.47,703654.71
2018,2211,53.4,47.68421053,0,4184088.91,2675140.12
2018,2212,70.2,63.79853095,0,1251033.73,82556
2018,2213,,81.32094943,0,1598348.01,
2018,2214,82.4,81.23076923,0,583591.04,5000
2018,2301,49.8,41.87568157,0,4173703.49,1612674.25
2018,2302,52.8,49.34640523,0,5550422.43,2928309.64
2018,2303,55.7,55.09761388,0,6266109.21,5908716.98
2018,2304,68.9,66.7752443,0,952969.49,20910.52
2018,2305,78.2,79.93492408,0,1029353.77,22754.65
2018,2306,38.8,36.04777416,0,81577.21,2171625.58
2018,2307,52.1,33.40517241,0,1500492.94,258329.76
2018,2308,47.1,41.59482759,0,2390502.73,1759366.79
2018,2401,32.6,33.12883436,0,156965.51,897506.74
2018,2402,,64.43768997,0,1034483.93,
2018,2403,37.1,37.5127421,0,5000,952203.2
2018,2404,31.1,28.89344262,0,152283.77,770434.28
2018,2501,82.7,80.37578288,0,709121.11,5000
2018,2502,48,44.57323498,0,2348132.03,4196374.44
2018,2503,33.5,29.51680672,0,34234.48,1935651.17
2018,2504,33.5,30.97251586,0,453311.95,1355733.06
2018,2505,63.4,57.12777191,0,1156848.57,90747.83
2018,2506,32.8,33.43881857,0,42895.31,1619177.38
2018,2507,31.2,25.97266036,0,56973.21,1247421.45
2018,2508,23.35,21.78423237,0,191275.16,1364407.97
2018,2601,41.92,38.89,0,4124015.03,9800102.35
2018,2701,39.6,30.17429194,0,76893.31,651911.56
2018,2702,49,37.5127421,0,2549874.69,2600431.85
2018,2703,23.3,28.89344262,0,85490.07,1612145.02
2018,2801,68.2,65.39278132,0,793261.5,5000
2018,2802,41.8,43.29334787,0,162414.07,1105499.66
2018,2803,54.8,49.46808511,0,5075147.2,2492030.66
2018,2804,54.3,52.60361318,0,2255315.24,46533.28
2018,2901,54.3,49.15611814,0,2105498.06,1217271.65
2018,2902,56.5,51.26315789,0,3357381.2,464910.24
2018,3001,65.9,62.6680455,0,1503682.38,13985.83
2018,3002,53.9,47.61904762,0,1893108.28,308650.87
2018,3003,50.7,46.79089027,0,6375721.12,4764500.11
2018,3004,43.7,42.3553719,0,1851243.84,1550010.36
2018,3005,56.9,49.43005181,0,2936325.74,936653.3
2018,3006,63.6,58.05785124,0,1722276.51,51205.89
2018,3007,52.5,50.5723205,0,6246478.55,2747582.63
2018,3008,80.7,77.88065844,0,591546.56,5953.72
2018,3009,70.9,66.0164271,0,1413307.05,5000
2018,3010,89.7,86.93877551,0,568615.06,5000
2018,3011,57.4,49.53464323,0,8168084.08,1646820.97
2018,3012,68.7,67.14876033,0,846026.64,24708.35
2018,3101,61.9,59.51557093,0,2187367.02,319022.65
2018,3102,50.9,44.33333333,0,4641990.04,1341381.29
2018,3103,67,58.53107345,0,2352184.18,5000
2018,3201,47.9,43.6401241,0,5075628.25,4834395.99
2018,3202,46.9,45.30443756,0,1960531.45,3183657.13
2018,3203,59,53.14109166,0,1483584.61,454227.34
2018,3204,61.3,54.9382716,0,1626663.42,42382.9
2018,3205,,87.09349593,0,1003125.77,
2018,3206,,66.97530864,0,1426994.05,
2018,3207,,89.31140802,0,888483.26,
2018,3208,,86.23853211,0,1486075.47,
2018,3209,89.7,85.29111338,0,1111543.25,3609.13
2018,3210,82.1,80.63851699,0,1544540.69,79280.12
2018,3211,53.2,44.96919918,0,4441148.2,2694356.32
2018,3212,87.7,86.05371901,0,2407391.51,35435.16
2018,3213,94.6,94.47287615,0,592711.01,5826
2018,3214,85.2,79.69230769,0,1733925.1,2500
2018,3215,96,95.03546099,0,238235.31,5000
2018,3216,,76.94672131,0,2065197.87,
2018,3217,,60.41237113,0,1349827.64,16942.03
2018,3218,55.5,49.01144641,0,4431885.61,281142.68
2018,3219,52.7,46.14572334,0,9166151,3908694.97
2018,3220,66.5,57.14285714,0,1243529.49,5000
2018,3221,43.1,42.59850905,0,1508662.13,2998027.64
2018,3222,50.9,41.76408077,0,4637060.53,3338189.5
2018,3223,45.8,42.14437367,0,1774644.73,3532949.79
2018,3224,47.4,51.91082803,0,2711648.99,3016492.01
2018,3225,59,58.66807611,0,1837132.63,992387.55
2018,3226,73.3,60.25104603,0,909973.56,5000
2018,3227,49.8,37.09167545,0,1256529.22,1816058.98
2018,3301,69.8,68.87755102,0,904443.55,30384.46
2018,3302,47.2,45.04132231,0,1618615.96,3021113.67
2018,3303,,37.88501027,0,,569592.63
2018,3304,75.1,70.74688797,0,969570.88,5000
2018,3305,43,40.98867147,0,357042.77,2355935.62
2018,3306,43.5,42.46153846,0,312666.41,820098.14
2018,3307,43.5,40.92307692,0,873387.91,1399071.35
2018,3308,44.7,42.28395062,0,713853.16,2142318.5
2018,3309,49.8,44.03292181,0,6333917.99,2097112.27
2018,3310,40.7,37.43589744,0,129496.16,3897873.1
2018,3311,39.6,34.87654321,0,232876.94,1429053.41
2018,3312,73.1,70.66115702,0,522313.06,5000
2018,3313,46.9,45.17453799,0,4206037.12,2381821.24
2018,3401,37.1,30.19,0,761526.66,1653121.81
2018,3501,47.8,46.55532359,0,4140079.89,3026091.86
2018,3502,41.7,41.57068063,0,585262.38,1603886.18
2018,3503,73.6,70.08368201,0,794099.15,5000
2018,3504,34.7,32.31578947,0,701328.73,1841364.59
2018,3505,36.1,36.69141039,0,211954.48,1756583.73
2018,3506,30.7,27.8125,0,28070.47,1792626.99
2018,3507,41.3,34.41762854,0,3039509.63,1842913.95
2018,3508,33.4,31.97492163,0,51972.47,661173.97
2018,3509,67.8,61.65966387,0,677411.15,40950.16
2018,3510,43,46.16998951,0,1193083.52,1471014.31
2018,3511,82.2,82.56410256,0,616076.41,21855.88
2018,3512,47.9,44.05888538,0,8462831.59,2521180.88
2018,3513,61,53.39602926,0,1653509.9,91710.9
2018,3514,44.8,43.99164054,0,2244299.65,2687703.94
2018,3515,40.5,41.91176471,0,1326595.37,5001718.91
2018,3516,43.3,41.31799163,0,473098.14,1865953.47
2018,3601,40.7,34.75026567,0,397365.09,2874702.46
2018,3602,31.6,23.82445141,0,128789.04,1704272.83
2018,3603,26.1,22.11640212,0,5000,1038306.04
2018,3604,34.4,30.10638298,0,12504,1995074.47
2018,3605,50.7,42.79569892,0,1184293.99,891903.25
2018,3701,66.5,62.41830065,0,849466.22,5000
2018,3702,41.2,39.18191604,0,1317791.68,4933476.93
2018,3703,78.6,75.8583691,0,1628249.92,304.2
2018,3704,57.8,50.05428882,0,1388447.69,168255.13
2018,3705,56.8,52.27272727,0,862328.91,35313.09
2018,3801,48.7,51,1,13544540.43,3474143.47
2018,3802,79,74.6,1,967574.51,5000
2018,3803,93.4,92.8,1,1139134.89,11021.05
2018,3804,63.5,60.1,1,1287743.33,508247.93
2018,3805,65.2,64.5,1,1811524.16,521262.95
2018,3806,58.9,54.8,1,3402393.59,215002.51
2018,3807,55.2,50.6,1,5000,958873.74
2018,3808,54.6,45.1,1,2563832.07,2985347.94
2018,3809,40.3,32.3,1,1589286.5,2237302.26
2018,3810,48.7,45.3,1,2203295.35,1646244.9
2018,3811,41,36.4,1,1874912.34,1892315.52
2018,3812,34,31,1,90405.56,895980.1
2018,3813,29.5,26.4,1,30785.2,1461761.17
2018,3814,42.1,35,1,666896.95,1072888.04
2018,3815,32.2,27.5,1,145888.87,1442650.03
2018,3816,47.8,39.6,1,1755514.26,3294021.2
2018,3817,56.3,48.7,1,8882454.22,3775394.78
2018,3818,,63.9,1,862104.83,
2018,3901,66.9,63.41719078,0,1630964.09,5000
2018,3902,63.6,53.73291272,0,767826.25,3525.33
2018,4001,50.7,43.02449414,0,2410274.65,1674899.95
2018,4002,43,40.6743941,0,151208.17,1747837.39
2018,4003,31.4,30.20833333,0,308127.66,714380.38
